Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCA_920938835.1_GCA_PHEGBS0589_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.894	102978	305.1012787723785	1999287	0.35	1955	31	384071	
GCF_000782855.1_ASM78285v1_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.878	2013842	303.73559670781896	2013842	0.35	1944	1	2013842	
GCF_011380055.1_ASM1138005v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.89	160869	304.3296537882589	2040134	0.35	1993	21	543431	
GCF_900074295.1_VSA83_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	42229	294.3303317535545	2086121	0.35	2110	139	108905	
GCF_900074335.1_VSA86_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	33473	293.7814285714286	2071882	0.36	2100	176	108905	
GCA_000826005.1_CCH210145919_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	68923	296.6709677419355	2009705	0.35	2015	99	167103	
GCA_001124065.1_6753_5_6_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.891	384492	305.6201315123925	2031220	0.35	1977	17	685033	
GCA_011326795.1_ASM1132679v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.888	102403	300.6242161119151	2101235	0.35	2073	43	205752	
GCA_014875195.1_ASM1487519v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.891	85253	300.9815668202765	1976962	0.35	1953	65	322643	
GCA_027861975.1_ASM2786197v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.889	91951	298.61507220216606	2229325	0.36	2216	42	347783	
GCA_042686865.1_ASM4268686v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	186742	293.84927536231885	2045019	0.35	2070	113	256771	
GCA_043111225.1_PDT002224435.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.891	193521	300.7461878996557	2056169	0.35	2033	26	667041	
GCA_044529005.1_PDT002219389.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	184190	300.29585207396303	2017233	0.35	2001	26	525625	
GCA_044728635.1_PDT002211593.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	115810	301.27818448023424	2073687	0.35	2049	37	368686	
GCA_044810565.1_PDT002217662.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	175794	305.6085171883017	2001416	0.35	1949	30	627854	
GCA_044832225.1_PDT002215327.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	187278	305.4953173777315	1969775	0.35	1922	28	394209	
GCA_044883545.1_PDT002213135.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	187345	301.06180904522614	2009904	0.35	1990	25	650821	
GCA_045281615.1_PDT002486909.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	187363	306.5748316934231	1986979	0.35	1931	21	626846	
GCA_045287495.1_PDT002486514.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	110369	300.1715830875123	2050270	0.35	2034	32	421369	
GCA_046529685.1_ASM4652968v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.876	2130023	293.5157795572304	2130023	0.35	2123	1	2130023	
GCA_053546275.1_ASM5354627v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.888	103428	300.05069124423966	1977628	0.35	1953	46	260709	
GCA_055413505.1_ASM5541350v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.886	103412	297.1308368007397	2171659	0.36	2163	66	228534	
GCA_920937885.1_GCA_PHEGBS0134_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	240851	305.75797177208574	1962178	0.35	1913	23	604929	
GCA_920938965.1_GCA_PHEGBS0635_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	231450	299.2396463471382	2159924	0.35	2149	18	647134	
GCF_000322965.1_ASM32296v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.894	141758	302.3583499005964	2037862	0.35	2012	21	413432	
GCF_900073235.1_SA154_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	40094	296.921468401487	2142539	0.35	2152	140	138637	
GCA_000289915.1_ASM28991v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.89	117595	299.9250596658711	2113723	0.35	2095	32	323274	
GCA_027862185.1_ASM2786218v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	518290	296.4466956102267	2068583	0.35	2073	20	568108	
GCA_029528845.1_ASM2952884v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	89182	301.3418269230769	2107993	0.35	2080	52	260401	
GCA_043102045.1_PDT002220986.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	229932	305.0912799592045	2011727	0.35	1961	27	487010	
GCA_044425185.1_PDT002220873.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	294286	303.7792272955344	2031342	0.35	1993	23	627609	
GCA_044428735.1_PDT002220777.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	218040	301.9409739301525	2064537	0.35	2033	27	370909	
GCA_044491565.1_PDT002220492.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	105667	294.9769563130101	2065343	0.35	2083	44	251627	
GCA_044496815.1_PDT002220283.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	187651	304.89091831557585	2013442	0.35	1971	25	605043	
GCA_044519165.1_PDT002219743.1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.892	219302	300.6734299516908	2088672	0.35	2070	32	445481	
GCA_044539175.1_PDT002219133.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	119243	299.8066732090285	2052789	0.35	2038	42	321603	
GCA_044548975.1_PDT002219001.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	179634	301.3090817862519	2012741	0.35	1993	28	384762	
GCA_044777045.1_PDT002217942.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	100146	300.65056124939	2067071	0.35	2049	42	321512	
GCA_044778955.1_PDT002217775.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	42036	300.7691542288557	2027411	0.35	2010	96	83826	
GCA_044821285.1_PDT002215536.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.895	226633	301.71249397009166	2092601	0.35	2073	18	434610	
GCA_045272805.1_PDT002487257.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	131324	297.8241813602015	1982954	0.35	1985	30	243902	
GCA_045284695.1_PDT002486761.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	92779	299.422158548233	2108427	0.35	2094	44	171377	
GCA_045296045.1_PDT002486045.1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.893	219514	303.86289926289925	2072653	0.35	2035	32	464107	
GCA_047381865.1_ASM4738186v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	221950	306.5712113532691	2030979	0.35	1973	16	384352	
GCA_047383365.1_ASM4738336v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.894	168225	300.9719981015662	2124229	0.35	2107	15	515262	
GCA_047392605.1_ASM4739260v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.89	134345	298.4556241101092	2114953	0.35	2107	40	320568	
GCA_052474945.1_PDT002909768.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	154698	300.53938785750125	2009341	0.35	1993	29	428772	
GCA_900073485.1_SA78_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.89	42270	298.2749123685528	2003408	0.35	1997	112	130714	
GCA_900073515.1_SA30_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	38880	298.91182170542635	2069722	0.35	2064	141	138590	
GCA_900074565.1_mad35_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.894	44528	294.80738662926603	2113440	0.36	2139	132	93136	
GCF_020982305.1_ASM2098230v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.897	12776	288.6685579196218	2039243	0.36	2115	350	68271	
GCF_022586165.1_ASM2258616v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	193279	301.1384317521781	2092036	0.35	2066	22	496554	
GCF_030212335.1_ASM3021233v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	102553	300.9307654802535	2071755	0.35	2051	41	209978	
GCF_055670185.1_ASM5567018v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.884	82715	297.2893140457303	2157774	0.36	2143	53	227982	
GCA_004349495.1_ASM434949v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	95548	303.2873957822462	2078068	0.35	2039	39	223236	
GCA_009771825.1_ASM977182v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	160663	296.75165876777254	2108723	0.35	2110	38	527211	
GCA_014338575.1_ASM1433857v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.885	509922	301.9400805639476	2028727	0.35	1986	15	582167	
GCA_027862355.1_ASM2786235v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.895	229419	302.9458762886598	1966396	0.35	1940	17	567843	
GCA_029529195.1_ASM2952919v1_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.893	132731	300.17077986179663	2038870	0.35	2026	30	267262	
GCA_029529775.1_ASM2952977v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.89	91887	303.0934532733633	2040644	0.35	2001	45	223200	
GCA_034352625.1_PDT001878658.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	91995	297.7270101107366	2079139	0.35	2077	41	223168	
GCA_034500855.1_PDT001800023.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	172128	304.7647058823529	2034880	0.35	1989	27	435354	
GCA_034583195.1_PDT001798291.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.893	320127	305.3881578947368	2024302	0.35	1976	26	443706	
GCA_043112845.1_PDT002224724.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	304294	301.9667506297229	2012434	0.35	1985	21	576852	
GCA_044786355.1_PDT002217481.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	106347	297.4383101296208	2078451	0.35	2083	51	289886	
GCA_045265585.1_PDT002487602.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	149309	300.87487684729064	2051156	0.35	2030	30	500483	
GCA_046159965.1_ASM4615996v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.889	126524	300.3217349857007	2122986	0.35	2098	31	260988	
GCA_047386045.1_ASM4738604v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.896	256687	312.29243786356426	1973323	0.35	1891	11	776896	
GCA_052146155.1_ASM5214615v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	39715	295.37972350230416	2148659	0.35	2170	111	102029	
GCA_052476645.1_PDT002909709.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	201582	297.79542203147355	2094123	0.35	2097	31	448013	
GCA_053398495.1_PDT002976664.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.896	40201	298.69898206495395	2059851	0.35	2063	108	152191	
GCA_920937345.1_GCA_200693_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.889	95424	301.93067770305225	1966830	0.35	1933	61	280774	
GCA_920938525.1_GCA_PHEGBS0337_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	299098	300.5806763285024	2090784	0.35	2070	22	456155	
GCF_000322545.1_ASM32254v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	142092	302.91611925214755	2014816	0.35	1979	19	453077	
GCF_001018085.1_ASM101808v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.893	467120	300.7551637279597	2001495	0.35	1985	18	553549	
GCF_001399055.1_Child13_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	86975	300.0050327126321	2006185	0.35	1987	85	243638	
GCF_006543545.1_ASM654354v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	81867	303.073543928924	2058848	0.35	2026	52	229235	
GCF_014875465.1_ASM1487546v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	162359	300.3550724637681	2090911	0.35	2070	47	314298	
GCF_027862385.1_ASM2786238v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.891	311880	301.2424542305789	2045716	0.35	2021	22	414085	
GCF_052146255.1_ASM5214625v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.896	220998	304.79803719008265	1973318	0.35	1936	15	496085	
GCA_001398635.1_Child5_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	86975	299.7705671946857	1971382	0.35	1957	74	243568	
GCA_002104835.1_ASM210483v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.89	67304	294.1504587155964	2156979	0.35	2180	70	228564	
GCA_011327085.1_ASM1132708v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.889	102035	302.13863305865243	2100670	0.35	2063	40	260181	
GCA_014875175.1_ASM1487517v1_genomic	99.99	0.08	Neural Network (Specific Model)	11	0.891	187434	299.7669135802469	2040482	0.35	2025	39	630582	
GCA_029524935.1_ASM2952493v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	91887	301.9440963855422	2108548	0.35	2075	46	260196	
GCA_029528315.1_ASM2952831v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	91887	300.4950773558368	2159435	0.35	2133	46	223112	
GCA_029528625.1_ASM2952862v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.89	94000	303.0009732360097	2095006	0.35	2055	44	222994	
GCA_034383115.1_PDT001861201.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	161687	303.78825347758885	1980045	0.35	1941	33	489319	
GCA_034641775.1_PDT001688479.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	81765	300.4470704086657	2047075	0.35	2031	58	201484	
GCA_043127265.1_PDT002226415.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	383603	305.7303487766788	1972976	0.35	1921	20	630546	
GCA_044533065.1_PDT002219271.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	177200	297.052405907575	2093524	0.35	2099	30	524366	
GCA_044788535.1_PDT002217280.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	187865	305.8181344450235	1969224	0.35	1919	23	418273	
GCA_044891585.1_PDT002212558.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	149303	300.41608738828205	2029804	0.35	2014	31	500547	
GCA_044918745.1_PDT002212810.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	554988	301.7165620473201	2098527	0.35	2071	20	648833	
GCA_047383405.1_ASM4738340v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.895	444076	305.5991799077396	1995885	0.35	1951	18	728495	
GCA_047392725.1_ASM4739272v1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.889	383359	300.81246857717446	2014843	0.35	1989	13	736782	
GCA_053549835.1_ASM5354983v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.89	127875	299.7437588318417	2140809	0.35	2123	46	348559	
GCF_001016195.1_ASM101619v1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.893	105402	299.2191459408728	2139667	0.35	2131	34	193921	
GCF_001111745.1_6753_5_27_genomic	99.99	0.07	Neural Network (Specific Model)	11	0.893	383724	303.86315789473684	2033387	0.35	1995	14	656573	
GCF_002197305.1_ASM219730v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.88	2208337	299.39916935856024	2208337	0.36	2167	1	2208337	
GCF_025938435.1_ASM2593843v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.888	106162	298.4210268948655	2059121	0.35	2045	41	196354	
GCF_053545475.1_ASM5354547v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	135280	299.01914580265094	2052137	0.35	2037	41	280760	
GCF_053546395.1_ASM5354639v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.889	115430	296.2608277189605	2073407	0.35	2078	46	260772	
GCF_053549715.1_ASM5354971v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.892	187480	302.7620253164557	2007046	0.35	1975	23	605418	
GCF_055564235.1_ASM5556423v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	123550	303.5251762336354	2022460	0.36	1986	27	384502	
GCF_900074495.1_mad11_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	63824	296.67960710944806	2127945	0.36	2138	100	119239	
GCF_901875485.1_Streptococcus_agalactiae_BgEED28_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.892	139175	305.3446913580247	2076052	0.35	2025	20	611306	
GCA_001348655.1_6753_5_25_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.889	383633	305.36634663971705	2036482	0.35	1979	17	685029	
GCA_002239265.1_ASM223926v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.89	429779	297.69844357976655	2060024	0.35	2056	32	679866	
GCA_002289205.1_ASM228920v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.877	2153937	301.6674641148325	2153937	0.35	2090	1	2153937	
GCA_006543455.1_ASM654345v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	83040	301.57	2122644	0.35	2100	57	383906	
GCA_020984165.1_ASM2098416v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.891	161225	298.6930596285435	2054606	0.35	2046	81	324783	
GCA_025938555.1_ASM2593855v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.888	124385	303.92154865002544	2012645	0.35	1963	38	280838	
GCA_027862065.1_ASM2786206v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.887	102346	299.65977895242673	2105084	0.35	2081	37	279778	
GCA_027862535.1_ASM2786253v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.892	525991	306.41112266112265	1980773	0.35	1924	27	698200	
GCA_030078295.1_ASM3007829v1_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.878	2013837	303.90684508492023	2013837	0.35	1943	1	2013837	
GCA_034622825.1_PDT001795997.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	134369	301.0009746588694	2073217	0.35	2052	35	500674	
GCA_034625285.1_PDT001795861.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	94201	300.57242409158783	2026468	0.35	2009	35	241581	
GCA_043123365.1_PDT002225904.1_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.896	255660	304.7247565351102	1987311	0.35	1951	16	516396	
GCA_044719225.1_PDT002212041.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	187311	302.933670886076	2007165	0.35	1975	25	583216	
GCA_044775145.1_PDT002218149.1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.894	320854	304.3187885010267	1985470	0.35	1948	23	621957	
GCA_044793145.1_PDT002216792.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	110369	300.4493608652901	2050801	0.35	2034	36	235478	
GCA_044801705.1_PDT002217282.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	263662	305.8172826652785	1969981	0.35	1921	26	538266	
GCA_044852065.1_PDT002214248.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	164550	302.99551122194515	2039092	0.35	2005	27	463624	
GCA_044869285.1_PDT002213778.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	138154	302.1472483886961	2043807	0.35	2017	31	382582	
GCA_045203345.1_PDT002210676.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	147253	306.655737704918	2006364	0.35	1952	25	627517	
GCA_045295655.1_PDT002486060.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	119438	300.13132295719845	2071783	0.35	2056	42	321716	
GCA_045348915.1_PDT002494578.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.891	310747	301.2572839506173	2049883	0.35	2025	25	693176	
GCA_051415835.1_ASM5141583v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.867	2091946	296.0860476421974	2103340	0.36	2057	3	2091946	
GCA_053549715.1_ASM5354971v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.892	187480	302.7620253164557	2007046	0.35	1975	23	605418	
GCA_920938165.1_GCA_PHEGBS0295_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.893	221142	303.5600414078675	1966995	0.35	1932	21	383540	
GCF_001108745.1_6630_5_21_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	102256	302.8814741035857	2049361	0.35	2008	29	334328	
GCF_004349495.1_ASM434949v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	95548	303.2873957822462	2078068	0.35	2039	39	223236	
GCF_009771805.1_ASM977180v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.89	292333	302.42517343904854	2054709	0.35	2018	24	397540	
GCF_009934095.1_ASM993409v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.87	226609	306.97210953346854	2084959	0.36	1972	19	343064	
GCF_013328715.1_ASM1332871v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.889	179804	296.3542452830189	2117022	0.36	2120	60	341759	
GCF_027861915.1_ASM2786191v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.89	476310	303.3712007972098	2049590	0.35	2007	24	584121	
