Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_013328715.1_ASM1332871v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.889	179804	296.3542452830189	2117022	0.36	2120	60	341759	None
GCF_019794135.1_ASM1979413v1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.889	257013	302.1345785440613	2125858	0.35	2088	26	369143	None
GCF_020179655.1_ASM2017965v1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.886	265616	301.5440313111546	2083408	0.35	2044	21	552396	None
GCF_020983495.1_ASM2098349v1_genomic	100.0	0.3	Neural Network (Specific Model)	11	0.887	43306	295.814468503937	2029232	0.35	2032	134	164107	None
GCF_023149385.1_ASM2314938v1_genomic	100.0	0.31	Neural Network (Specific Model)	11	0.894	8823	280.1958670260557	2088912	0.36	2226	463	62670	None
GCF_024424515.1_ASM2442451v1_genomic	100.0	0.47	Neural Network (Specific Model)	11	0.886	45520	282.1559335763467	2353815	0.36	2469	334	258111	None
GCF_027861915.1_ASM2786191v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.89	476310	303.3712007972098	2049590	0.35	2007	24	584121	None
GCF_030215465.1_ASM3021546v1_genomic	100.0	1.77	Neural Network (Specific Model)	11	0.881	129956	248.42767295597486	2281660	0.37	2703	746	669539	None
GCF_037672405.1_ASM3767240v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.896	1400309	308.6700507614213	2032050	0.35	1970	14	1400309	None
GCF_041366815.1_ASM4136681v1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.882	168990	295.6910994764398	2299886	0.36	2292	28	274373	None
GCF_041449735.1_ASM4144973v1_genomic	100.0	0.26	Neural Network (Specific Model)	11	0.89	124480	298.9261838440111	2165614	0.35	2154	26	370551	None
GCF_051045055.1_ASM5104505v1_genomic	100.0	0.25	Neural Network (Specific Model)	11	0.879	2147143	307.26669917113605	2147143	0.36	2051	1	2147143	None
GCF_051835265.1_ASM5183526v1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.892	291462	302.0668304668305	2063281	0.35	2035	21	618112	None
GCF_053549785.1_ASM5354978v1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.888	158930	301.5319255907491	2022025	0.35	1989	36	368956	None
GCF_054401355.1_ASM5440135v1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.881	2052096	305.8570704510897	2052096	0.36	1973	1	2052096	None
GCF_900073245.1_SA324_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	40094	297.0492794049279	2142695	0.35	2151	142	112510	None
GCF_900074595.1_mad43_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	63824	296.86300093196644	2137177	0.36	2146	105	153410	None
GCA_000288855.1_ASM28885v1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.894	162802	299.55816179990427	2097622	0.35	2089	21	369460	None
GCA_000289375.1_ASM28937v1_genomic	100.0	1.49	Neural Network (Specific Model)	11	0.883	52563	289.5418410041841	2346409	0.36	2390	86	118813	None
GCA_000290355.1_ASM29035v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.896	232396	304.8429062346588	2077100	0.35	2037	17	503681	None
GCA_001348795.1_6630_7_21_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.891	148744	301.1789033457249	2178791	0.35	2152	21	352919	None
GCA_001348955.1_6630_8_8_genomic	100.0	0.26	Neural Network (Specific Model)	11	0.89	238941	303.4480198019802	2062023	0.35	2020	14	547407	None
GCA_001398895.1_Child10_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.892	84718	299.08535980148883	2023138	0.35	2015	54	606169	None
GCA_001695015.1_ASM169501v1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.888	109396	297.33149425287354	2181463	0.35	2175	66	265068	None
GCA_003319215.1_ASM331921v1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.879	2059915	298.02366863905326	2059915	0.35	2028	1	2059915	None
GCA_009496625.1_ASM949662v1_genomic	100.0	0.24	Neural Network (Specific Model)	11	0.89	149817	299.53980099502485	2026375	0.35	2010	25	375840	None
GCA_009771795.1_ASM977179v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	321296	300.00095877277084	2098790	0.35	2086	23	543405	None
GCA_009933735.1_ASM993373v1_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.875	84852	298.1882716049383	2314322	0.36	2268	49	163372	None
GCA_009935115.1_ASM993511v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.892	188341	305.2078390923156	1987239	0.35	1939	16	606291	None
GCA_014218075.1_ASM1421807v1_genomic	100.0	0.26	Neural Network (Specific Model)	11	0.877	2090429	304.3860696517413	2090429	0.36	2010	1	2090429	None
GCA_014218095.1_ASM1421809v1_genomic	100.0	0.22	Neural Network (Specific Model)	11	0.877	2140995	300.17672413793105	2140995	0.36	2088	1	2140995	None
GCA_014875665.1_ASM1487566v1_genomic	100.0	0.33	Neural Network (Specific Model)	11	0.889	119354	298.57122507122506	2117828	0.35	2106	59	342490	None
GCA_020980775.1_ASM2098077v1_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.895	9822	285.9785046728972	2048061	0.36	2140	427	43412	None
GCA_020982305.1_ASM2098230v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.897	12776	288.6685579196218	2039243	0.36	2115	350	68271	None
GCA_020983005.1_ASM2098300v1_genomic	100.0	0.28	Neural Network (Specific Model)	11	0.895	8083	282.7986798679868	2005593	0.35	2121	427	61501	None
GCA_020984335.1_ASM2098433v1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.888	152730	297.8068862275449	2012722	0.35	2004	57	277317	None
GCA_021461105.1_ASM2146110v1_genomic	100.0	0.45	Neural Network (Specific Model)	11	0.877	2185475	303.2481515711645	2239847	0.36	2164	3	2185475	None
GCA_022586025.1_ASM2258602v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	193279	299.7795089707271	2137483	0.35	2118	26	503698	None
GCA_027861815.1_ASM2786181v1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.889	139150	297.51512241958716	2088553	0.35	2083	46	280818	None
GCA_029011635.1_ASM2901163v1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.876	2201662	298.54263206672846	2201662	0.36	2158	1	2201662	None
GCA_029070865.1_ASM2907086v1_genomic	87.08	2.09	Neural Network (Specific Model)	11	0.929	1266	211.87625418060202	1632133	0.37	2392	1634	7898	None
GCA_029524335.1_ASM2952433v1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.891	92097	301.75652173913045	2100315	0.35	2070	44	260340	None
GCA_031203445.1_ASM3120344v1_genomic	99.99	0.14	Neural Network (Specific Model)	11	0.877	2059593	304.00100806451616	2059593	0.35	1984	1	2059593	None
GCA_034335445.1_PDT001905626.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.892	138733	300.3263618677043	2072453	0.35	2056	40	286462	None
GCA_034340165.1_PDT001879338.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.892	233048	302.54554812146165	1973869	0.35	1943	21	428089	None
GCA_034340805.1_PDT001879306.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.891	243416	295.60308285163774	2062096	0.35	2076	39	472146	None
GCA_034342905.1_PDT001879202.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.891	243416	299.1211671612265	2033101	0.35	2022	31	472146	None
GCA_034344825.1_PDT001879022.1_genomic	100.0	0.66	Neural Network (Specific Model)	11	0.888	78399	296.2697077059345	2255192	0.36	2258	93	222340	None
GCA_034347825.1_PDT001878877.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.893	158686	300.49010367577756	2138781	0.35	2122	32	496724	None
GCA_034351065.1_PDT001878737.1_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.891	95076	301.82814814814816	2054291	0.35	2025	32	537986	None
GCA_034354515.1_PDT001878576.1_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.891	99916	291.5551520653654	2157824	0.35	2203	56	226186	None
GCA_034379045.1_PDT001861403.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.89	183285	302.36448140900194	2080259	0.35	2044	23	341232	None
GCA_034381175.1_PDT001861300.1_genomic	100.0	1.79	Neural Network (Specific Model)	11	0.893	183307	302.0613524406628	2262438	0.35	2233	37	483832	None
GCA_034384555.1_PDT001859649.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.892	216261	303.9582504970179	2053862	0.35	2012	26	308163	None
GCA_034449165.1_PDT001812676.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.891	130362	302.2282768777614	2068842	0.35	2037	21	524773	None
GCA_034453405.1_PDT001812476.1_genomic	99.99	5.0	Neural Network (Specific Model)	11	0.89	320342	302.03766296475135	2104166	0.35	2071	20	650301	None
GCA_034454485.1_PDT001812431.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.892	155308	302.9064960629921	2067160	0.35	2032	23	344398	None
GCA_034456525.1_PDT001812334.1_genomic	100.0	3.68	Neural Network (Specific Model)	11	0.891	91979	303.15570934256056	2062206	0.35	2023	31	341778	None
GCA_034460905.1_PDT001812162.1_genomic	100.0	0.28	Neural Network (Specific Model)	11	0.891	125787	296.3568990736226	2042254	0.35	2051	38	260805	None
GCA_034462405.1_PDT001812099.2_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.892	152338	297.81796801505175	2126212	0.35	2126	43	322860	None
GCA_034463045.1_PDT001812078.1_genomic	100.0	5.17	Neural Network (Specific Model)	11	0.892	299866	302.13557692307694	2109999	0.35	2080	20	649583	None
GCA_034463405.1_PDT001812059.1_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.892	98159	295.7386958591147	2086149	0.35	2101	38	205558	None
GCA_034466405.1_PDT001811995.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.891	126002	300.96816574027287	2001787	0.35	1979	36	260668	None
GCA_034467085.1_PDT001811975.1_genomic	100.0	7.25	Neural Network (Specific Model)	11	0.892	157379	302.59090909090907	2123797	0.35	2090	27	524649	None
GCA_034467345.1_PDT001811962.1_genomic	100.0	2.58	Neural Network (Specific Model)	11	0.89	193021	302.77001953125	2086378	0.35	2048	25	456938	None
GCA_034471765.1_PDT001811747.2_genomic	100.0	4.3	Neural Network (Specific Model)	11	0.891	78731	295.12417994376756	2117725	0.35	2134	50	205558	None
GCA_034472505.1_PDT001811711.1_genomic	100.0	10.03	Neural Network (Specific Model)	11	0.891	218098	305.76591760299624	2196605	0.35	2136	23	359940	None
GCA_034510515.1_PDT001799512.1_genomic	100.0	0.72	Neural Network (Specific Model)	11	0.893	223507	301.2379248658318	2258717	0.35	2236	24	376506	None
GCA_034514495.1_PDT001800530.1_genomic	100.0	6.94	Neural Network (Specific Model)	11	0.891	103110	298.3045248868778	2215849	0.35	2210	43	195900	None
GCA_034524495.1_PDT001812212.1_genomic	100.0	6.24	Neural Network (Specific Model)	11	0.892	98000	304.421992481203	2175315	0.35	2128	43	252689	None
GCA_034527735.1_PDT001799077.1_genomic	100.0	1.38	Neural Network (Specific Model)	11	0.894	382881	303.50972568578555	2039783	0.35	2005	20	668729	None
GCA_034529715.1_PDT001798850.1_genomic	100.0	3.47	Neural Network (Specific Model)	11	0.894	179615	300.9062205466541	2140061	0.35	2122	22	601144	None
GCA_034531685.1_PDT001798801.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.894	149417	302.6642228739003	2075250	0.35	2046	27	511816	None
GCA_034579415.1_PDT001798614.1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.891	576789	301.82086614173227	2060961	0.35	2032	15	774324	None
GCA_034580515.1_PDT001798534.1_genomic	100.0	3.16	Neural Network (Specific Model)	11	0.891	218250	301.3451730418943	2223365	0.35	2196	27	376586	None
GCA_034581675.1_PDT001798440.1_genomic	100.0	4.5	Neural Network (Specific Model)	11	0.889	78974	296.8461189287335	2202126	0.35	2203	48	192409	None
GCA_034584705.1_PDT001798146.1_genomic	100.0	6.29	Neural Network (Specific Model)	11	0.886	320848	295.58415841584156	2321654	0.35	2323	35	605043	None
GCA_034587595.1_PDT001797910.1_genomic	100.0	0.31	Neural Network (Specific Model)	11	0.891	105664	296.85313751668895	2242035	0.35	2247	43	350760	None
GCA_034588715.1_PDT001797794.1_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.892	112197	303.3104288499025	2090211	0.35	2052	19	473280	None
GCA_034597995.1_PDT001797321.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.891	183544	303.7564102564103	2071891	0.35	2028	18	641116	None
GCA_034599195.1_PDT001797256.1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.891	183274	302.8586849852797	2074143	0.35	2038	21	418380	None
GCA_034601235.1_PDT001797150.1_genomic	99.99	0.27	Neural Network (Specific Model)	11	0.892	286730	302.13953488372096	2049964	0.35	2021	24	468793	None
GCA_034602815.1_PDT001797060.1_genomic	100.0	3.25	Neural Network (Specific Model)	11	0.892	312257	307.2492354740061	2023798	0.35	1962	20	604916	None
GCA_034603735.1_PDT001797011.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.893	40883	304.16115912557194	2006235	0.35	1967	91	101461	None
GCA_034604715.1_PDT001796961.1_genomic	100.0	4.99	Neural Network (Specific Model)	11	0.893	189716	301.76142857142855	2124695	0.35	2100	24	309432	None
GCA_034606715.1_PDT001796854.1_genomic	100.0	2.22	Neural Network (Specific Model)	11	0.893	120371	303.2476053639847	2124485	0.35	2088	28	627302	None
GCA_034609335.1_PDT001796726.1_genomic	100.0	6.54	Neural Network (Specific Model)	11	0.894	278423	302.21812237272303	2168022	0.35	2141	19	676487	None
GCA_034613135.1_PDT001796525.1_genomic	100.0	0.6	Neural Network (Specific Model)	11	0.892	146170	296.4301075268817	2313447	0.35	2325	29	431666	None
GCA_034615895.1_PDT001796377.1_genomic	100.0	0.53	Neural Network (Specific Model)	11	0.89	177483	302.23087885985746	2141456	0.35	2105	22	524782	None
GCA_034618535.1_PDT001796227.1_genomic	99.99	0.14	Neural Network (Specific Model)	11	0.893	286554	302.62955465587044	2005926	0.35	1976	27	609480	None
GCA_034621455.1_PDT001796064.1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.89	126001	299.9802538787024	2147708	0.35	2127	39	260567	None
GCA_034622505.1_PDT001796014.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.892	175955	303.76206896551724	2070129	0.35	2030	20	464926	None
GCA_034623525.1_PDT001795957.1_genomic	100.0	0.22	Neural Network (Specific Model)	11	0.895	273950	302.78243902439027	2076214	0.35	2050	16	480514	None
GCA_034629865.1_PDT001790007.1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.897	26526	298.4294205052006	2012219	0.36	2019	153	91439	None
GCA_034631975.1_PDT001789855.1_genomic	100.0	0.47	Neural Network (Specific Model)	11	0.895	27238	292.54733301297455	2037308	0.36	2081	143	81368	None
GCA_034634975.1_PDT001738894.1_genomic	100.0	8.33	Neural Network (Specific Model)	11	0.894	98713	306.7326968973747	2153258	0.35	2095	43	243253	None
GCA_037079275.1_ASM3707927v1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.891	265885	300.8457522543901	2130737	0.35	2107	21	369130	None
GCA_042833595.1_PDT002086497.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.892	138732	301.2131707317073	2072609	0.35	2050	31	286590	None
GCA_042834465.1_PDT002087819.1_genomic	100.0	4.85	Neural Network (Specific Model)	11	0.893	98385	304.2029679272379	2131793	0.35	2089	36	258094	None
GCA_042922455.1_PDT002099849.1_genomic	100.0	0.51	Neural Network (Specific Model)	11	0.888	119194	301.010101010101	2110005	0.35	2079	33	522375	None
GCA_042922695.1_PDT002099831.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.897	240430	298.01600365797896	2176570	0.35	2187	48	384967	None
GCA_042923935.1_PDT002099778.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	132543	305.44997407983413	1974411	0.35	1929	38	489496	None
GCA_042924865.1_PDT002099699.1_genomic	100.0	2.68	Neural Network (Specific Model)	11	0.892	179601	299.36332849540395	2077123	0.35	2067	23	650510	None
GCA_042925085.1_PDT002099687.1_genomic	100.0	2.88	Neural Network (Specific Model)	11	0.895	91708	305.82934682612694	2226083	0.35	2174	41	260214	None
GCA_043101555.1_PDT002221001.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.892	37064	298.62117532782906	2064424	0.35	2059	99	106341	None
GCA_043102805.1_PDT002220963.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.893	149304	303.6456771614193	2037714	0.35	2001	30	251644	None
GCA_043103405.1_PDT002221258.1_genomic	99.99	0.34	Neural Network (Specific Model)	11	0.893	158930	302.311623246493	2023913	0.35	1996	22	695264	None
GCA_043110905.1_PDT002224594.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.89	191706	302.4749876176325	2054600	0.35	2019	23	549914	None
GCA_043120725.1_PDT002224839.1_genomic	100.0	0.33	Neural Network (Specific Model)	11	0.89	125817	302.52996070726914	2073879	0.35	2036	26	524386	None
GCA_043121245.1_PDT002225095.1_genomic	100.0	0.57	Neural Network (Specific Model)	11	0.89	125534	302.8601716304897	2017963	0.35	1981	40	280579	None
GCA_043121535.1_PDT002225052.1_genomic	100.0	0.5	Neural Network (Specific Model)	11	0.892	194531	301.61829211385907	2169390	0.35	2143	28	370196	None
GCA_043121585.1_PDT002225035.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.892	176004	303.71095686663364	2056986	0.35	2017	26	464876	None
GCA_043121755.1_PDT002225014.1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.892	326124	300.74104953408533	2059853	0.35	2039	24	398137	None
GCA_043122245.1_PDT002225110.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.894	146161	305.1861244019139	2136791	0.35	2090	35	224539	None
GCA_043122955.1_PDT002226510.1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.889	115256	300.7507317073171	2076396	0.35	2050	28	248503	None
GCA_043124185.1_PDT002226352.1_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.893	103239	301.77708830548926	2119934	0.35	2095	47	265222	None
GCA_043128145.1_PDT002226518.1_genomic	100.0	0.28	Neural Network (Specific Model)	11	0.892	283255	301.2620452310718	2058276	0.35	2034	26	444598	None
GCA_043129185.1_PDT002226301.1_genomic	100.0	0.73	Neural Network (Specific Model)	11	0.893	42185	300.16530905606135	2101571	0.35	2087	93	110630	None
GCA_043178545.1_PDT002237092.1_genomic	99.99	0.49	Neural Network (Specific Model)	11	0.892	187340	301.9068965517241	2058480	0.35	2030	27	669035	None
GCA_043948775.1_ASM4394877v1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.888	208548	297.036276849642	2098457	0.35	2095	17	428768	None
GCA_043949085.1_ASM4394908v1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.89	556039	301.9505440158259	2055310	0.35	2022	9	806310	None
GCA_044025555.1_PDT002239336.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.892	149419	300.1225937183384	1988588	0.35	1974	22	501743	None
GCA_044073475.1_PDT002225924.1_genomic	100.0	0.76	Neural Network (Specific Model)	11	0.892	175991	302.38919186911255	2047727	0.35	2017	33	351949	None
GCA_044073695.1_PDT002225914.1_genomic	100.0	0.33	Neural Network (Specific Model)	11	0.889	65580	298.0373917008664	2200711	0.35	2193	63	110783	None
GCA_044077135.1_PDT002225181.1_genomic	100.0	0.47	Neural Network (Specific Model)	11	0.892	119250	299.49015842534806	2095031	0.35	2083	30	239311	None
GCA_044090205.1_PDT002224304.1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.891	106885	293.1013698630137	2157731	0.35	2190	41	300046	None
GCA_044093085.1_PDT002224200.1_genomic	100.0	0.45	Neural Network (Specific Model)	11	0.888	126013	300.6928982725528	2113431	0.35	2084	30	312815	None
GCA_044095685.1_PDT002224145.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.892	103992	300.1079241614001	2072763	0.35	2057	45	321716	None
GCA_044119525.1_PDT002223897.1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.891	244623	300.11845325501713	2060665	0.35	2043	18	404230	None
